customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Cuentas_Diarias
3014-WJKSM,0,Male,0,1,0,29,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),75.3,2263.4,75.44666666666667
3016-KSVCP,0,Male,0,1,0,29,0,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,33.75,1009.25,33.641666666666666
3018-DZHFE,0,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,19.55,0.6516666666666667
3018-TFTSU,1,Male,0,0,0,12,1,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),81.7,858.6,28.62
3021-VLNRJ,0,Female,0,0,1,50,1,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,1,Credit card (automatic),70.8,3478.15,115.93833333333333
3022-BEXHZ,0,Male,0,1,1,67,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),111.2,7530.8,251.02666666666667
3023-GFLBR,1,Female,0,1,1,33,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Credit card (automatic),86.15,2745.7,91.52333333333333
3026-ATZYV,0,Female,0,1,1,37,1,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,0,Bank transfer (automatic),75.1,2658.8,88.62666666666668
3027-YNWZU,0,Female,0,1,0,64,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.0,1584.8,52.82666666666667
3027-ZTDHO,1,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.9,89.9,2.996666666666667
3030-YDNRM,0,Male,0,0,0,8,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.85,572.45,19.081666666666667
3030-YZADT,1,Male,0,0,0,9,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.95,431.0,14.366666666666667
3030-ZKIWL,0,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,20.05,0.6683333333333333
3034-ZBEQN,1,Female,0,1,0,48,0,No phone service,DSL,No,Yes,Yes,No,No,No,One year,0,Mailed check,34.7,1604.5,53.483333333333334
3038-PQIUY,0,Female,0,0,0,38,1,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),66.15,2522.4,84.08
3039-MJSLN,0,Male,0,0,1,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.2,50.6,1.6866666666666668
3043-SUDUA,0,Female,0,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.9,601.55,20.051666666666666
3043-TYBNO,0,Male,0,0,0,3,1,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,0,Mailed check,60.65,196.9,6.5633333333333335
3045-XETSH,1,Female,0,0,0,10,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,94.85,953.45,31.78166666666667
3049-NDXFL,1,Female,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Mailed check,85.8,85.8,2.86
3049-SOLAY,1,Female,0,1,0,3,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.2,292.85,9.761666666666667
3050-GBUSH,0,Female,0,0,0,3,0,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),34.8,113.95,3.7983333333333333
3050-RLLXC,0,Female,0,1,1,56,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),81.25,4620.4,154.01333333333332
3055-MJDSB,0,Male,0,0,0,9,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,24.6,190.1,6.336666666666667
3055-OYMSE,0,Female,1,0,0,53,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),73.8,4003.85,133.46166666666667
3055-VTCGS,0,Female,0,0,0,63,1,No,DSL,No,No,Yes,No,No,Yes,One year,0,Credit card (automatic),58.55,3503.5,116.78333333333333
3057-VJJQE,0,Male,0,0,0,35,1,Yes,DSL,Yes,No,No,No,No,No,Two year,0,Mailed check,55.25,1924.1,64.13666666666667
3058-HJCUY,1,Male,0,1,1,41,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,102.6,4213.35,140.44500000000002
3058-WQDRE,0,Male,0,0,0,13,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),25.15,331.85,11.061666666666667
3059-NGMXB,0,Male,0,1,1,14,1,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,0,Mailed check,69.2,944.65,31.488333333333333
3061-BCKYI,0,Male,0,0,0,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,283.75,9.458333333333334
3062-ICYZQ,0,Female,0,1,1,51,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,93.8,4539.35,151.31166666666667
3063-QFSZL,1,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.4,55.4,1.8466666666666667
3066-RRJIO,1,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.95,69.95,2.3316666666666666
3067-SVMTC,0,Female,0,1,0,68,1,No,DSL,Yes,No,No,Yes,No,No,One year,0,Bank transfer (automatic),55.9,3848.8,128.29333333333335
3068-OMWZA,1,Male,1,0,0,1,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,88.8,88.8,2.96
3069-SSVSN,0,Female,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,One year,0,Mailed check,25.85,25.85,0.8616666666666667
3070-BDOQC,0,Female,0,0,0,60,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,99.65,5941.05,198.035
3070-DVEYC,1,Male,1,0,0,7,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,73.75,545.15,18.171666666666667
3070-FNFZQ,0,Female,0,1,1,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.4,478.75,15.958333333333334
3071-MVJCD,0,Male,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),82.3,5815.15,193.8383333333333
3071-VBYPO,0,Male,0,1,1,3,1,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,0,Electronic check,89.85,248.4,8.28
3074-GQWYX,1,Male,0,0,0,5,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),75.9,357.75,11.925
3077-RSNTJ,0,Female,0,1,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,113.5,3.783333333333333
3078-NDXXG,0,Female,0,0,0,44,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,50.15,2139.1,71.30333333333333
3078-ZKNTS,0,Female,0,1,1,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.75,246.7,8.223333333333333
3079-BCHLN,0,Male,0,1,0,47,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.9,942.95,31.43166666666667
3082-VQXNH,0,Male,0,1,0,3,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),29.8,94.4,3.146666666666667
3082-WQRVY,0,Male,1,1,0,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.65,228.65,7.621666666666667
3082-YVEKW,0,Female,0,1,1,23,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),77.15,1759.4,58.64666666666667
3084-DOWLE,0,Female,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),92.0,6474.4,215.81333333333333
3085-QUOZK,1,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,43.95,43.95,1.465
3086-RUCRN,0,Female,0,0,0,66,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),103.1,6595.0,219.83333333333334
3088-FVYWK,0,Male,0,1,1,53,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.55,1336.1,44.53666666666666
3088-LHEFH,0,Female,0,0,0,11,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),79.0,929.3,30.976666666666667
3090-HAWSU,1,Male,0,0,0,61,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),111.6,6876.05,229.20166666666668
3090-LETTY,0,Male,0,0,1,2,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),60.95,134.6,4.486666666666666
3090-QFUVD,0,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.3,20.3,0.6766666666666666
3091-FYHKI,1,Male,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,35.45,35.45,1.1816666666666669
3092-IGHWF,1,Male,0,1,1,67,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,0,Electronic check,87.4,5918.8,197.29333333333335
3094-JOJAI,0,Male,0,0,0,18,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,74.15,1387.0,46.233333333333334
3096-GKWEB,0,Male,0,1,0,18,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.75,1691.9,56.39666666666667
3096-IZETN,1,Female,0,0,0,12,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),78.1,947.3,31.576666666666664
3096-JRDSO,1,Female,1,1,0,27,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),104.3,2867.75,95.59166666666667
3096-WPXBT,0,Female,0,1,1,61,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),100.7,6018.65,200.62166666666664
3096-YXENJ,0,Female,0,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),107.65,7082.85,236.095
3097-FQTVJ,0,Female,0,0,0,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.0,810.3,27.009999999999998
3097-IDVPU,0,Male,0,1,1,19,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),50.1,910.45,30.348333333333336
3097-NNSPB,1,Female,0,0,0,2,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),49.05,91.1,3.0366666666666666
3097-NQYSN,1,Male,1,1,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,86.85,156.35,5.211666666666667
3097-PYWXL,0,Female,0,1,1,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.95,82.9,2.7633333333333336
3099-OONVS,0,Male,0,1,1,25,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Electronic check,54.3,1296.8,43.22666666666667
3104-OWCGK,1,Male,0,1,1,60,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,0,Electronic check,90.95,5453.4,181.78
3106-ULWFW,1,Female,0,1,0,8,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),85.2,627.4,20.913333333333334
3108-PCCGG,0,Male,1,1,0,72,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),84.45,5899.85,196.6616666666667
3113-IWHLC,0,Male,0,0,0,5,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,1,Mailed check,55.8,274.35,9.145000000000001
3115-CZMZD,0,Male,0,0,1,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.25,,
3115-JPJDD,0,Female,0,1,0,59,1,No,Fiber optic,Yes,No,Yes,No,No,No,One year,1,Credit card (automatic),81.25,4639.45,154.64833333333334
3118-UHVVQ,0,Female,0,1,0,68,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.8,1911.5,63.71666666666667
3120-FAZKD,0,Male,0,1,1,54,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.05,1230.9,41.03
3125-RAHBV,0,Male,0,0,0,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.3,467.15,15.571666666666665
3126-WQMGH,0,Female,0,1,0,49,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),52.15,2583.75,86.125
3128-YOVTD,0,Female,0,1,1,51,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),79.15,4018.55,133.95166666666668
3129-AAQOU,0,Female,0,1,1,19,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.6,485.9,16.196666666666665
3130-ICDUP,0,Female,0,0,1,2,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Credit card (automatic),80.55,188.1,6.27
3131-NWVFJ,0,Female,0,1,1,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.55,294.5,9.816666666666666
3132-TVFDZ,1,Male,1,1,0,57,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,44.85,2572.95,85.765
3133-PZNSR,0,Male,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,1,Credit card (automatic),97.75,6991.6,233.05333333333334
3134-DSHVC,0,Female,0,0,0,63,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,0,Credit card (automatic),98.0,6218.45,207.28166666666667
3134-JCVOE,0,Female,0,0,0,3,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,29.2,98.5,3.283333333333333
3137-LUPIX,0,Female,0,0,0,4,1,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,64.4,253.0,8.433333333333334
3137-NYQQI,0,Male,0,1,0,17,1,No,DSL,Yes,Yes,No,No,No,Yes,One year,0,Mailed check,64.8,1175.6,39.18666666666666
3138-BKYAV,1,Male,0,0,0,6,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,85.35,489.45,16.315
3143-ILDAL,1,Male,0,0,0,56,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Electronic check,94.45,5124.6,170.82000000000002
3143-JQEGI,1,Female,0,1,1,13,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,88.35,1222.8,40.76
3144-AUDBS,1,Female,0,1,0,6,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,49.15,270.8,9.026666666666667
3144-KMTWZ,0,Male,0,1,0,71,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),93.25,6669.45,222.315
3146-JTQHR,0,Male,0,1,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.6,189.45,6.3149999999999995
3146-MSEGF,0,Female,1,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),88.05,6425.65,214.18833333333333
3148-AOIQT,0,Female,0,1,0,69,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),24.95,1718.35,57.27833333333333
3148-BLQJT,1,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.1,20.1,0.67
3154-CFSZG,0,Male,0,1,1,47,1,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,90.05,4137.2,137.90666666666667
3154-HMWUU,0,Male,0,1,0,60,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.5,1198.8,39.96
3156-QLHBO,0,Male,0,0,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.25,48.35,1.6116666666666668
3158-MOERK,1,Female,0,0,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.0,174.8,5.826666666666667
3160-TYXLT,0,Male,0,0,0,53,0,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),46.3,2546.85,84.895
3161-GETRM,0,Male,0,1,1,34,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),90.05,3097.0,103.23333333333333
3161-ONRWK,0,Male,0,1,1,60,1,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,1,Bank transfer (automatic),65.85,3928.3,130.94333333333333
3161-PJNCN,0,Female,1,1,0,67,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.05,1263.05,42.10166666666667
3162-KKZXO,0,Female,1,0,0,55,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,100.15,5409.75,180.325
3162-ZJZFU,0,Male,0,1,1,53,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,92.55,4779.45,159.315
3164-AALRN,1,Male,0,0,0,5,1,No,DSL,No,No,Yes,No,Yes,Yes,One year,1,Mailed check,70.0,347.4,11.58
3164-YAXFY,0,Male,0,0,0,57,0,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,53.75,3196.0,106.53333333333333
3165-HDOEW,1,Male,0,1,1,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.85,45.85,1.5283333333333333
3166-PNEOF,0,Female,0,0,0,61,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),86.45,5175.3,172.51000000000002
3167-SNQPL,0,Male,1,1,1,38,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,101.15,3741.85,124.72833333333332
3170-GWYKC,0,Female,0,0,0,60,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),104.95,6236.75,207.89166666666668
3170-NMYVV,0,Female,0,1,1,50,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.15,930.9,31.029999999999998
3173-NVMPX,0,Female,0,1,1,9,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,55.3,501.2,16.706666666666667
3173-WSSUE,0,Female,0,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,1415.85,47.195
3174-AKMAS,0,Female,0,1,0,46,1,No,DSL,No,Yes,No,Yes,Yes,No,Two year,1,Credit card (automatic),64.2,3009.5,100.31666666666666
3174-RKMOW,0,Male,0,1,1,35,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,109.95,3782.4,126.08
3177-LASXD,1,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,71.35,71.35,2.378333333333333
3178-CIFOT,0,Female,0,0,0,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),19.65,478.1,15.936666666666667
3178-FESZO,1,Female,0,0,0,1,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),100.25,100.25,3.341666666666667
3179-GBRWV,0,Male,1,1,0,21,1,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),64.95,1339.8,44.66
3181-MIZBN,0,Male,0,1,1,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.75,313.4,10.446666666666665
3181-VTHOE,0,Male,0,1,0,70,0,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,1,Bank transfer (automatic),51.05,3635.15,121.17166666666667
3186-AJIEK,0,Male,0,0,0,66,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),105.65,6844.5,228.15
3186-BAXNB,1,Female,0,0,0,1,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,0,Electronic check,91.7,91.7,3.0566666666666666
3190-FZATL,0,Male,0,0,1,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,268.4,8.946666666666665
3190-ITQXP,0,Female,0,1,1,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.25,890.35,29.678333333333335
3190-XFANI,1,Male,0,0,1,49,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),100.6,5069.65,168.98833333333332
3191-CSNMG,0,Female,0,1,1,3,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.7,239.45,7.9816666666666665
3192-LNKRK,0,Male,0,1,1,34,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,84.05,2909.95,96.99833333333332
3192-NQECA,1,Male,0,1,0,68,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),110.0,7611.85,253.72833333333335
3194-ORPIK,1,Female,0,1,1,50,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),84.4,4116.15,137.20499999999998
3195-TQDZX,0,Male,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.25,61.45,2.0483333333333333
3196-NVXLZ,0,Female,0,0,0,25,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,84.6,2088.05,69.60166666666667
3197-ARFOY,0,Female,1,0,0,19,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,105.0,2007.25,66.90833333333333
3197-NNYNB,0,Male,0,0,0,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),105.1,6631.85,221.06166666666667
3198-VELRD,1,Female,0,1,1,3,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),84.75,264.85,8.828333333333335
3199-NPKCN,0,Female,0,1,0,67,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,111.25,7511.65,250.38833333333332
3199-XGZCY,0,Female,0,0,0,8,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.25,576.7,19.223333333333336
3200-MNQTF,0,Male,0,1,0,67,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),70.9,4677.1,155.90333333333334
3205-MXZRA,0,Male,0,0,0,26,1,No,DSL,No,No,No,Yes,Yes,No,One year,0,Credit card (automatic),59.45,1507.0,50.233333333333334
3207-OYBWH,1,Male,1,1,0,57,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),95.25,5427.05,180.90166666666667
3208-YPIOE,1,Male,0,0,0,39,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,75.25,3017.65,100.58833333333334
3209-ZPKFI,0,Male,0,1,1,47,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,54.25,2538.2,84.60666666666665
3211-AAPKX,0,Male,0,0,0,20,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,98.55,2031.95,67.73166666666667
3211-ILJTT,1,Male,0,1,0,17,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),70.4,1214.05,40.468333333333334
3212-KXOCR,0,Male,0,0,0,52,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),21.0,1107.2,36.906666666666666
3213-VVOLG,0,Male,0,1,1,0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.35,,
3214-IYUUQ,0,Female,0,1,0,61,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,0,Bank transfer (automatic),93.7,5860.7,195.35666666666665
3217-FZDMN,1,Female,1,0,0,8,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),94.45,742.95,24.765
3219-JQRSL,0,Female,1,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.1,6352.4,211.74666666666664
3221-CJMSG,0,Male,0,0,0,24,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),51.1,1269.6,42.32
3223-DWFIO,0,Male,1,0,0,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.35,261.65,8.721666666666666
3223-WZWJM,1,Male,0,0,0,26,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,83.95,2254.2,75.14
3224-DFQNQ,0,Female,0,1,0,66,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,0,Electronic check,89.0,5898.6,196.62
3227-WLKLI,0,Female,0,1,1,65,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),91.55,5963.95,198.79833333333332
3229-USWAR,0,Female,0,0,0,34,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),79.95,2727.3,90.91000000000001
3230-IUALN,0,Female,0,1,1,45,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,81.0,3533.6,117.78666666666666
3230-JCNZS,0,Female,0,1,1,71,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,1,Credit card (automatic),99.0,7061.65,235.38833333333332
3230-WYKIR,1,Male,0,0,0,18,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),82.0,1425.45,47.515
3234-VKACU,0,Male,0,0,0,2,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,70.3,132.4,4.413333333333333
